wikiStats|mk

redirects|7784
r|Шаблон:Mathematical expressions|Шаблон:Математички изрази
r|Шаблон:Portal:Box-header|Шаблон:Box-header
r|Шаблон:Country data КАЗ|Шаблон:Country data Казахстан
r|Шаблон:Светска турнеја UCI 2011|Шаблон:Светска турнеја 2011 UCI
r|Шаблон:ISO 639 name|Шаблон:ISO 639 име
r|Шаблон:Country data Saar|Шаблон:Country data Сар (протекторат)
r|Шаблон:Добра|Шаблон:Добра статија
r|Шаблон:Country flag alias Thailand|Шаблон:Country flag alias Тајланд
r|Шаблон:ECU|Шаблон:ЕКВ
r|Шаблон:Country data Hainaut|Шаблон:Country data Ено
r|Шаблон:Shades of white|Шаблон:Нијанси на белата боја
r|Шаблон:Country data КСА|Шаблон:Country data Саудиска Арабија
r|Шаблон:Country data TUR|Шаблон:Country data Турција
r|Шаблон:Држави во Северна Америка|Шаблон:Држави и територии во Америка
r|Шаблон:ПозКарта Lesotho|Шаблон:ПозКарта Лесото
r|Шаблон:Provinces and territories of Canada|Шаблон:Покраини и територии во Канада
r|Шаблон:Val/unitswithlink|Шаблон:Вред/unitswithlink
r|Шаблон:Infobox ski area|Шаблон:Инфокутија Скијачки центар
r|Шаблон:Infobox Harry Potter location|Шаблон:Инфокутија Хари Потер локација
r|Шаблон:ПозКарта Калифорнија|Шаблон:ПозКарта САД Калифорнија
r|Шаблон:Country data Palestinian territories|Шаблон:Country data Палестина
r|Шаблон:Country data СМР|Шаблон:Country data Сан Марино
r|Шаблон:Инфокутија за авиокомпанија|Шаблон:Инфокутија Авиопревозник
r|Шаблон:Non-free symbol|Шаблон:Неслободен симбол
r|Шаблон:Handball kit|Шаблон:Ракометен дрес
r|Шаблон:Јазол|Шаблон:Инфокутија Јазол
r|Шаблон:Country data Falkland Islands|Шаблон:Country data Фолкландски Острови
r|Шаблон:Lunar crater references|Шаблон:Месечев кратер-наводи
r|Шаблон:Aircraft specifications|Шаблон:Особености на авион
r|Шаблон:Country data Åland|Шаблон:Country data Оланд
r|Шаблон:Dimension topics|Шаблон:Димензија
r|Шаблон:Infobox observatory|Шаблон:Инфокутија Опсерваторија
r|Шаблон:Districts of Bulgan|Шаблон:Области во Булган
r|Шаблон:Летонија|Шаблон:Административна поделба на Латвија
r|Шаблон:Country data Basilicata|Шаблон:Country data Базиликата
r|Шаблон:Infobox German location|Шаблон:Инфокутија Место во Германија
r|Шаблон:Location map Germany|Шаблон:ПозКарта Германија
r|Шаблон:Infobox book|Шаблон:Инфокутија Книга
r|Шаблон:Infobox region of Italy|Шаблон:Инфокутија Регион во Италија
r|Шаблон:Portal:Box-header/20|Шаблон:Box-header/20
r|Шаблон:Инфокутија корисник|Шаблон:Инфокутија за корисник
r|Шаблон:Prague Metro A|Шаблон:Прашко метро A
r|Шаблон:Nobots|Шаблон:Bots
r|Шаблон:Taxonomy/Диносаурусовидни|Шаблон:Автотаксономија/Диносаурусовидни
r|Шаблон:ISO standards|Шаблон:ISO стандарди
r|Шаблон:Cities and towns in Wesel (district)|Шаблон:Градови во Везел
r|Шаблон:Infobox Orthodox Church|Шаблон:Инфокутија Православна црква
r|Шаблон:Country data Византија|Шаблон:Country data Byzantine Empire
r|Шаблон:Cite book|Шаблон:Наведена книга
r|Шаблон:Country data South Georgia and the South Sandwich Islands|Шаблон:Country data Јужна Џорџија и Јужните Сендвички Острови
r|Шаблон:ПозКарта United Kingdom Greater London|Шаблон:ПозКарта Голем Лондон
r|Шаблон:Населени места во Општина Босилово|Шаблон:Општина Босилово
r|Шаблон:Country data Moldavian SSR|Шаблон:Country data Молдавска ССР
r|Шаблон:ПозКарта Israel|Шаблон:ПозКарта Израел
r|Шаблон:Вики|Шаблон:Викифицирање
r|Шаблон:Македонија-споменик-никулец|Шаблон:Македонски споменик-никулец
r|Шаблон:Country data BUG|Шаблон:Country data Бугарија
r|Шаблон:Citation/core/testing|Шаблон:Наведување/core/testing
r|Шаблон:Cities and towns in Märkischer Kreis (district)|Шаблон:Марковски округ
r|Шаблон:Taxonomy/Еднокамшични|Шаблон:Автотаксономија/Еднокамшични
r|Шаблон:Country data Обединетото Кралство|Шаблон:Country data Обединето Кралство
r|Шаблон:Country data ТРСК|Шаблон:Country data Северен Кипар
r|Шаблон:Cycling data NRI|Шаблон:Cycling data STH
r|Шаблон:Latvian municipalities 2009|Шаблон:Административна поделба на Латвија
r|Шаблон:Number Systems|Шаблон:Видови броеви
r|Шаблон:Country data Solomon Islands|Шаблон:Country data Соломони
r|Шаблон:Country data Tierra del Fuego|Шаблон:Country data Огнена Земја
r|Шаблон:Country data Палестинска самоуправа|Шаблон:Country data Палестинска Самоуправа
r|Шаблон:ПозКарта Romania|Шаблон:ПозКарта Романија
r|Шаблон:Deletion policy list|Шаблон:Начела за бришење
r|Шаблон:Taxonomy/Евастериди II|Шаблон:Автотаксономија/Евастериди II
r|Шаблон:ПозКарта Gambia|Шаблон:ПозКарта Гамбија
r|Шаблон:Clickable world map/long|Шаблон:Карта на светот со врски/long
r|Шаблон:Polisci-stub|Шаблон:Политикологија-никулец
r|Шаблон:Country data CHE|Шаблон:Country data Швајцарија
r|Шаблон:Wikidata entity link|Шаблон:Вп
r|Шаблон:Place of articulation|Шаблон:Место на творба
r|Шаблон:Хокеј на мраз на Зимсктие олимписки игри 2010|Шаблон:Хокеј на мраз на Зимските олимписки игри 2010
r|Шаблон:Cyrillic script navbox|Шаблон:Кирилица
r|Шаблон:Инфокутија организација/doc|Шаблон:Инфокутија Организација/doc
r|Шаблон:Починала на|Шаблон:Починат
r|Шаблон:BE-REG-WAL|Шаблон:BE-WAL
r|Шаблон:ITF female profile|Шаблон:МТФ тенисер
r|Шаблон:Wikiversity|Шаблон:Викиуниверзитет
r|Шаблон:IUCN Map|Шаблон:МСЗП карта
r|Шаблон:Taxonomy/Новодвожабрени|Шаблон:Автотаксономија/Новодвожабрени
r|Шаблон:Universities navbox|Шаблон:Универзитети-навигациона кутија
r|Шаблон:Blood bin|Шаблон:Повреден
r|Шаблон:ПозКарта Kosovo|Шаблон:ПозКарта Косово
r|Шаблон:Catmain|Шаблон:Катпов
r|Шаблон:Update after|Шаблон:Ажурирање после
r|Шаблон:Russian ruble|Шаблон:Рубљи
r|Шаблон:МакМасакр|Шаблон:Масакри во Македонија
r|Шаблон:Country data ФРГ|Шаблон:Country data Француска Гвајана
r|Шаблон:Allmusic.com|Шаблон:Allmusic
r|Шаблон:User es-1|Шаблон:Корисник es-1
r|Шаблон:Indian States Image Map|Шаблон:Индиски држави-Карта
r|Шаблон:Инфокутија за компанија/doc|Шаблон:Инфокутија Претпријатие/doc
r|Шаблон:ПозКарта India|Шаблон:ПозКарта Индија
r|Шаблон:Днл јазик|Шаблон:Днл-јазик
r|Шаблон:Country data Idaho|Шаблон:Country data Ајдахо
r|Шаблон:Country data IND|Шаблон:Country data Индија
r|Шаблон:Корисник Европеец|Шаблон:Корисник ЕУ
r|Шаблон:Byzantine-bio-stub|Шаблон:Византија-био-никулец
